customer_id,signup_date,country,plan_type,monthly_revenue,active_users,logins_last_30_days,churned,referral_source,support_tickets
12570,2024-08-19,,Free,102.72,4,10,0,,1
12571,2021-11-03,Germany,Enterprise,4.38,5,6,1,Referral,1
12572,2025-06-24,,,9.22,5,10,0,,0
12573,2020-06-11,CAN,Enterprise,18.16,5,4,0,Referral,1
12574,2020-05-07,United States,Free,42.33,6,7,0,Referral,3
12575,2024-05-01,Germany,Enterprise,50.6,2,8,0,Referral,1
12576,2022-08-08,NGA,Free,198.86,3,6,0,Direct,0
12577,2023-05-23,NGA,,195.62,2,9,0,Google Ads,1
12578,2022-10-10,NGA,,48.23,2,14,0,Referral,0
12579,2020-05-19,CAN,Enterprise,13.53,1,9,0,Google Ads,0
12580,2020-05-03,CAN,Basic,8.83,3,11,0,Twitter,0
12581,2021-06-12,NGA,basic,1.81,4,8,0,Google Ads,2
12582,2023-04-26,CA,Enterprise,22.73,3,4,1,,2
12583,2024-05-08,United States,pro,2.69,2,9,0,Direct,2
12584,2021-11-17,United States,Pro,107.07,3,11,0,Referral,1
12585,2022-11-28,US,,14.81,3,14,0,Google Ads,2
12586,2022-01-16,Nigeria,Enterprise,11.82,6,7,0,Direct,2
12587,2023-09-17,United States,Pro,105.82,1,8,0,,1
12588,2021-05-07,CA,Enterprise,13.23,4,6,0,Facebook,0
12589,2025-01-28,CAN,basic,11.46,3,13,0,,1
12590,2023-02-07,Germany,Basic,4.38,4,8,0,,0
12591,2020-11-28,Canada,Pro,10.52,3,7,0,Referral,1
12592,2025-06-01,CA,pro,43.77,5,13,1,Direct,0
12593,2025-04-12,Nigeria,basic,33.2,1,15,0,,0
12594,2024-08-11,United Kingdom,Pro,23.91,3,17,0,,1
12595,2024-11-11,US,,16.77,1,11,0,Direct,2
12596,2021-06-19,CA,Basic,13.18,3,10,1,Twitter,1
12597,2020-03-26,United States,pro,1.82,3,8,0,,0
12598,2024-08-11,Canada,basic,11.77,1,8,0,LinkedIn,0
12599,2025-04-01,Canada,Enterprise,-3.57,1,6,0,,0
12600,2024-03-08,NGA,pro,10.83,7,9,0,Twitter,0
12601,2020-11-20,United Kingdom,,6.68,2,7,0,,0
12602,2021-07-24,USA,basic,1.04,1,12,1,Facebook,1
12603,2024-08-22,Nigeria,pro,47.76,8,6,0,Direct,0
12604,2023-10-01,Canada,Free,0.82,1,14,0,Twitter,2
12605,2022-06-01,CA,Enterprise,-1.98,0,10,0,Facebook,2
12606,2021-07-23,USA,,198.93,0,12,0,Twitter,1
12607,2023-12-04,NGA,,-4.76,3,9,1,LinkedIn,2
12608,2020-07-29,Canada,pro,1.59,2,16,0,Facebook,0
12609,2020-03-03,Canada,basic,13.9,1,13,0,Google Ads,1
12610,2020-11-30,,basic,2.5,3,11,0,Facebook,3
12611,2023-11-07,United States,Free,22.16,4,10,0,,0
12612,2022-07-22,United Kingdom,Pro,48.78,1,12,0,Facebook,0
12613,2021-05-04,UK,Free,15.08,7,10,0,Facebook,0
12614,2021-12-24,,pro,11.7,2,11,0,Facebook,1
12615,2024-02-01,Canada,,15.3,1,8,0,Twitter,1
12616,2020-02-09,,Free,3.47,4,9,0,Facebook,1
12617,2020-11-10,,Pro,10.89,1,8,0,Referral,1
12618,2022-07-13,UK,pro,97.56,3,12,0,Direct,0
12619,2022-01-16,,basic,2.83,1,9,0,Referral,1
12620,2023-10-24,Nigeria,basic,4.45,2,9,1,Facebook,2
12621,2024-07-08,CAN,Enterprise,24.73,4,8,0,,1
12622,2025-01-03,United Kingdom,,94.72,3,9,0,Direct,2
12623,2025-07-08,CAN,Basic,24.44,2,13,0,Referral,0
12624,2025-04-29,UK,,9.31,0,7,1,LinkedIn,1
12625,2024-04-29,USA,,13.8,4,11,0,LinkedIn,0
12626,2022-07-01,United Kingdom,pro,6.47,5,10,0,Direct,2
12627,2025-04-20,UK,Basic,25.55,0,15,0,Twitter,1
12628,2021-07-13,NGA,,-3.79,3,14,0,,0
12629,2021-12-22,Germany,Basic,3.46,2,7,0,Referral,1
12630,2020-04-16,United States,Enterprise,10.28,5,9,0,Direct,2
12631,2021-08-02,US,Enterprise,111.31,2,15,0,Referral,0
12632,2021-03-21,UK,basic,2.81,2,13,1,Facebook,0
12633,2020-01-30,Germany,pro,3.53,4,10,0,Twitter,0
12634,2024-12-18,United States,Basic,30.3,3,15,0,Referral,1
12635,2022-08-04,Germany,Pro,2.37,6,9,0,Facebook,2
12636,2023-12-04,United States,Basic,207.55,0,8,1,Referral,2
12637,2024-05-27,United States,,-0.12,3,15,0,LinkedIn,3
12638,2025-03-27,USA,,37.14,4,11,1,Google Ads,2
12639,2021-03-06,CAN,basic,47.13,1,9,0,Google Ads,0
12640,2021-10-08,CA,,25.57,4,7,0,,1
12641,2024-06-16,United States,basic,51.13,2,7,0,,0
12642,2021-02-10,UK,Free,12.37,4,11,0,LinkedIn,2
12643,2022-01-30,United Kingdom,Free,14.87,3,7,0,Facebook,0
12644,2020-09-19,US,pro,-0.63,4,9,0,Twitter,1
12645,2021-01-19,CAN,,7.15,4,10,0,Direct,1
12646,2020-09-06,United States,Basic,3.77,2,15,0,Google Ads,1
12647,2020-10-08,CA,Basic,10.57,6,10,0,Facebook,0
12648,2021-04-24,Nigeria,Basic,2.39,3,8,1,Google Ads,2
12649,2020-08-24,UK,Pro,14.58,6,8,1,LinkedIn,0
12650,2021-07-21,USA,Enterprise,10.96,0,7,0,,1
12651,2024-05-18,Canada,Free,11.09,8,10,0,Facebook,0
12652,2023-06-02,US,basic,99.7,2,10,0,LinkedIn,3
12653,2020-01-13,USA,basic,-5.72,5,13,0,,2
12654,2025-01-18,Canada,basic,7.68,5,9,1,Google Ads,1
12655,2024-05-31,Nigeria,basic,27.84,4,9,0,LinkedIn,0
12656,2025-01-19,USA,pro,101.02,2,15,0,Twitter,1
12657,2020-10-06,USA,,2.13,4,12,0,,1
12658,2022-06-11,,Basic,15.05,3,10,0,Google Ads,0
12659,2023-01-17,,basic,11.32,1,7,0,Direct,1
12660,2025-02-05,Nigeria,,97.04,5,14,1,,0
12661,2020-10-14,CA,Basic,19.37,6,15,0,Facebook,1
12662,2021-08-23,Germany,,-4.24,4,9,0,Referral,2
12663,2020-01-12,United Kingdom,,204.16,9,9,1,,0
12664,2020-07-10,,pro,12.78,4,12,1,LinkedIn,3
12665,2022-12-25,Germany,Free,19.99,4,10,0,Referral,1
12666,2023-05-25,Nigeria,Pro,9.54,2,8,0,,1
12667,2020-07-05,USA,Enterprise,194.31,2,15,0,Twitter,1
12668,2025-06-09,US,Enterprise,16.57,4,7,0,,1
12669,2020-06-01,CA,Pro,12.18,2,6,0,Referral,4
12670,2025-05-26,CAN,Enterprise,97.98,2,17,0,Facebook,4
12671,2023-10-12,Germany,,-4.78,2,11,1,Google Ads,3
12672,2024-10-30,CA,Basic,201.61,5,7,0,LinkedIn,1
12673,2021-06-13,UK,,96.96,4,14,0,LinkedIn,0
12674,2022-03-07,UK,Enterprise,45.71,4,14,0,Direct,2
12675,2025-05-18,US,pro,1.64,1,11,0,LinkedIn,0
12676,2021-05-04,NGA,basic,51.2,1,10,0,Direct,2
12677,2024-01-07,Nigeria,Basic,-1.53,6,7,0,,0
12678,2024-08-14,USA,Basic,12.84,3,10,0,,2
12679,2023-10-28,United Kingdom,,8.74,2,12,0,Direct,0
12680,2023-06-22,UK,Enterprise,-1.61,1,7,0,Referral,3
12681,2020-11-20,Nigeria,Enterprise,21.93,2,15,0,LinkedIn,1
12682,2021-07-09,United States,Basic,42.69,4,13,0,,0
12683,2020-06-22,,Basic,9.83,1,13,1,Google Ads,1
12684,2020-12-16,UK,Enterprise,26.89,5,17,0,Twitter,0
12685,2021-08-17,CAN,basic,13.82,4,6,0,Referral,0
12686,2023-10-19,Nigeria,pro,103.75,3,14,0,LinkedIn,0
12687,2021-09-06,CA,Pro,12.14,5,8,0,LinkedIn,2
12688,2023-06-20,Canada,,95.82,7,10,1,,1
12689,2021-10-11,Germany,Basic,-11.2,4,8,0,LinkedIn,0
12690,2024-07-31,CA,pro,28.28,3,8,0,Direct,2
12691,2021-09-01,Germany,Enterprise,17.41,1,8,1,Twitter,0
12692,2020-01-23,Nigeria,pro,200.05,2,8,0,,0
12693,2022-10-15,,Basic,2.1,3,13,0,,1
12694,2021-06-26,UK,Free,14.34,2,14,0,Facebook,0
12695,2025-01-10,CA,Free,8.31,4,9,0,,1
12696,2022-12-31,Germany,Enterprise,18.84,5,16,0,Facebook,2
12697,2022-02-24,USA,pro,22.74,3,12,0,LinkedIn,2
12698,2025-05-30,United States,pro,46.17,3,13,0,,0
12699,2023-10-02,Germany,Pro,-6.93,2,10,0,Referral,1
12700,2025-04-15,CA,Pro,8.28,2,7,0,LinkedIn,0
12701,2021-12-16,NGA,pro,-0.58,3,6,0,,0
12702,2025-01-15,Germany,Basic,17.34,1,8,1,Twitter,0
12703,2024-07-22,Canada,Free,12.54,1,15,0,Facebook,0
12704,2021-08-21,Germany,Free,101.23,2,12,0,Direct,1
12705,2023-10-26,CAN,basic,-3.93,2,9,1,Direct,0
12706,2021-10-24,United States,basic,8.99,4,8,1,Facebook,0
12707,2021-01-05,USA,pro,14.76,3,9,0,Referral,1
12708,2023-10-11,Nigeria,Enterprise,17.35,6,12,0,Facebook,2
12709,2022-01-06,CA,Pro,15.55,3,6,0,LinkedIn,3
12710,2021-12-14,Germany,Free,51.06,1,11,0,Direct,2
12711,2020-08-25,Nigeria,Pro,96.63,2,11,0,Direct,1
12712,2022-08-08,,,13.35,4,11,0,Twitter,0
12713,2023-01-17,UK,Enterprise,98.71,2,13,0,Google Ads,0
12714,2024-08-06,Nigeria,,43.14,4,7,0,LinkedIn,0
12715,2023-11-03,,Pro,-5.88,2,8,0,Google Ads,0
12716,2020-06-01,USA,Basic,11.25,5,7,0,Facebook,0
12717,2021-02-04,US,Pro,26.41,1,9,0,Google Ads,1
12718,2020-01-23,United Kingdom,,17.21,3,12,0,,2
12719,2025-07-11,United States,basic,23.82,4,7,0,LinkedIn,0
12720,2024-02-24,CA,basic,27.63,3,5,1,Referral,0
12721,2024-12-15,CAN,pro,49.0,0,9,0,,0
12722,2020-10-01,CA,Free,6.0,5,8,1,Twitter,0
12723,2023-09-15,United States,basic,11.43,2,4,0,Google Ads,0
12724,2020-09-29,Nigeria,pro,12.39,2,6,0,Twitter,1
12725,2024-05-16,United Kingdom,Free,16.65,3,15,0,,2
12726,2022-10-02,Canada,Free,52.66,4,8,0,,1
12727,2023-07-30,Canada,Pro,47.8,4,7,0,,1
12728,2021-08-01,,Pro,24.78,3,10,0,Direct,0
12729,2023-08-29,UK,Basic,10.38,4,10,0,Google Ads,2
12730,2021-07-12,United States,,59.21,0,8,0,Facebook,3
12731,2022-08-19,CAN,basic,-1.32,3,16,0,Google Ads,0
12732,2021-08-19,Nigeria,basic,54.24,4,9,0,Twitter,1
12733,2020-03-13,UK,basic,20.1,5,7,0,Twitter,3
12734,2024-09-19,UK,Pro,-6.13,1,9,0,Facebook,2
12735,2021-08-25,UK,Basic,9.32,4,7,0,LinkedIn,2
12736,2023-05-16,NGA,pro,54.24,3,6,0,Twitter,1
12737,2021-05-27,CAN,Pro,13.36,3,6,0,Twitter,1
12738,2022-02-28,United Kingdom,Basic,1.08,4,10,0,Google Ads,1
12739,2023-03-27,CAN,,21.07,0,8,0,Twitter,2
12740,2021-08-05,UK,,45.42,2,15,0,Direct,2
12741,2022-03-30,United Kingdom,Pro,104.99,4,13,1,Twitter,2
12742,2022-08-13,US,Enterprise,51.4,2,10,0,,2
12743,2024-04-08,NGA,,199.34,1,9,0,,1
12744,2024-10-22,Canada,pro,19.72,5,11,0,Referral,2
12745,2023-11-24,United States,pro,3.81,3,7,0,LinkedIn,1
12746,2021-10-04,Canada,Enterprise,-0.37,7,10,0,Referral,0
12747,2025-01-23,USA,Free,1.71,4,14,0,Referral,0
12748,2022-09-13,Canada,pro,5.23,2,15,0,LinkedIn,1
12749,2023-05-29,Nigeria,pro,17.61,1,12,0,Referral,1
12750,2022-05-08,UK,,17.67,6,5,0,Direct,1
12751,2025-02-03,United States,Enterprise,19.23,2,11,0,LinkedIn,1
12752,2023-08-07,Canada,Pro,20.6,3,9,0,Google Ads,3
12753,2020-07-19,,Basic,44.65,2,8,0,Referral,1
12754,2024-05-25,Germany,Pro,-2.75,3,9,0,Direct,3
12755,2023-10-02,Germany,basic,16.69,4,14,0,LinkedIn,1
12756,2021-12-11,CA,pro,99.7,0,19,0,,0
12757,2021-10-31,,Pro,52.79,4,14,1,Facebook,2
12758,2021-07-16,Nigeria,Free,2.89,1,9,0,,1
12759,2024-05-08,USA,pro,24.35,0,12,0,LinkedIn,0
12760,2025-02-27,United Kingdom,Enterprise,-1.3,3,7,0,LinkedIn,2
12761,2023-06-14,,,21.71,0,12,1,Direct,1
12762,2025-04-11,CA,pro,-5.07,3,8,0,Referral,2
12763,2022-06-06,CA,pro,4.86,8,13,0,Google Ads,2
12764,2024-12-21,,Free,9.7,2,10,0,,2
12765,2023-05-29,Canada,Free,23.1,2,11,0,Twitter,1
12766,2023-03-01,Germany,basic,-0.82,2,8,0,Direct,2
12767,2020-06-19,Nigeria,,96.56,1,18,0,Direct,2
12768,2024-11-29,CAN,Basic,11.73,1,7,1,Google Ads,0
12769,2021-10-15,USA,Enterprise,14.0,2,13,0,,0
12770,2023-03-13,Canada,pro,21.13,1,6,0,Direct,2
12771,2020-12-07,Germany,,25.97,4,9,0,Direct,0
12772,2021-05-02,United States,pro,0.69,5,16,1,Direct,1
12773,2022-02-16,UK,Free,16.82,2,13,1,,1
12774,2023-10-17,CA,Pro,5.97,0,9,0,LinkedIn,2
12775,2022-02-23,NGA,Pro,25.33,4,13,0,,2
12776,2022-02-11,UK,basic,9.54,1,9,0,Twitter,1
12777,2021-11-17,USA,,94.28,3,13,0,,0
12778,2025-07-13,Nigeria,basic,7.9,2,6,0,Twitter,1
12779,2021-02-14,CAN,,5.93,1,7,0,Direct,1
12780,2020-06-02,CA,basic,20.46,3,11,0,,2
12781,2025-01-17,United Kingdom,pro,17.12,6,12,0,Twitter,2
12782,2024-03-23,US,Free,8.16,5,13,0,,2
12783,2023-08-29,United States,basic,42.07,1,16,0,Google Ads,1
12784,2022-12-14,USA,Enterprise,16.97,1,6,0,LinkedIn,3
12785,2024-06-18,United Kingdom,basic,0.57,2,22,1,Twitter,1
12786,2024-02-06,United States,Free,105.62,1,7,0,Twitter,0
12787,2024-10-26,United States,Pro,43.12,4,8,0,LinkedIn,0
12788,2021-05-11,USA,pro,44.81,3,11,0,Google Ads,0
12789,2021-07-18,USA,pro,22.91,8,6,0,Google Ads,1
12790,2023-07-04,Nigeria,Basic,13.01,3,11,0,,1
12791,2024-05-08,United States,Pro,0.97,0,8,0,,0
12792,2021-07-02,NGA,Basic,15.39,6,9,0,Direct,0
12793,2022-12-06,CA,Pro,1.71,7,12,1,Twitter,2
12794,2022-09-17,US,,28.03,5,10,0,Twitter,1
12795,2024-03-12,USA,,13.63,2,12,0,Facebook,1
12796,2022-11-14,USA,pro,196.13,3,17,0,Facebook,0
12797,2022-01-14,,,14.89,9,9,0,Twitter,2
12798,2020-09-28,,,23.72,3,12,0,,1
12799,2025-05-03,UK,Free,2.55,7,8,0,Google Ads,2
12800,2024-05-23,Nigeria,Enterprise,47.39,3,13,0,Google Ads,2
12801,2025-07-31,Canada,Basic,23.51,4,9,0,Google Ads,0
12802,2025-05-29,UK,basic,10.44,1,11,0,,3
12803,2022-12-16,UK,,17.09,3,11,1,Referral,1
12804,2024-02-15,,pro,1.31,2,12,0,Twitter,1
12805,2024-10-27,Canada,Enterprise,11.7,7,16,0,,3
12806,2023-06-25,NGA,pro,98.48,3,14,0,,2
12807,2022-03-14,CAN,pro,-0.68,4,9,0,Direct,3
12808,2021-05-04,USA,Pro,20.34,6,4,0,LinkedIn,0
12809,2020-07-30,Nigeria,Basic,195.43,1,11,0,Referral,0
12810,2021-04-17,UK,Pro,8.11,3,11,0,LinkedIn,1
12811,2021-11-27,NGA,Enterprise,100.61,4,7,0,LinkedIn,1
12812,2024-11-23,USA,pro,8.71,1,7,0,Direct,0
12813,2025-03-04,US,Pro,47.88,4,8,0,LinkedIn,0
12814,2025-03-13,US,pro,9.94,4,17,1,Google Ads,0
12815,2022-09-04,Canada,Basic,10.42,5,6,0,Twitter,3
12816,2020-04-25,US,Basic,104.49,2,16,0,Twitter,2
12817,2023-10-05,,Free,203.44,1,10,0,Google Ads,1
12818,2020-02-08,CAN,basic,97.69,0,10,0,Google Ads,1
12819,2022-03-17,USA,pro,9.9,3,7,0,Referral,0
12820,2024-08-25,Germany,Basic,17.24,2,14,0,,0
12821,2020-05-16,United Kingdom,,21.53,2,12,0,Google Ads,0
12822,2022-12-03,NGA,Basic,49.63,2,13,0,Facebook,1
12823,2022-03-05,CAN,basic,15.96,5,7,1,Facebook,0
12824,2020-09-15,US,Enterprise,-2.75,4,10,0,,0
12825,2020-12-04,NGA,,20.77,3,8,0,Twitter,1
12826,2020-02-25,Canada,basic,-7.6,3,9,1,LinkedIn,0
12827,2023-03-24,United Kingdom,,16.4,4,9,0,Google Ads,1
12828,2022-09-17,US,Free,9.96,2,16,0,,0
12829,2021-09-01,NGA,,42.12,2,11,0,Referral,1
12830,2021-12-09,CAN,Basic,44.87,4,9,0,Google Ads,0
12831,2025-03-09,United Kingdom,pro,-0.04,4,11,0,,1
12832,2020-04-24,United Kingdom,Free,7.22,3,10,1,Direct,0
12833,2022-08-22,US,Enterprise,100.25,2,8,0,Referral,0
12834,2024-01-19,NGA,Basic,9.76,4,14,0,Twitter,0
12835,2021-02-21,UK,,102.09,2,11,0,Twitter,0
12836,2022-08-04,United Kingdom,Enterprise,17.83,1,6,0,Referral,1
12837,2020-02-13,United Kingdom,Enterprise,24.5,3,8,0,Facebook,1
12838,2023-06-02,Canada,Basic,46.75,5,9,0,Twitter,2
12839,2023-09-11,United States,basic,99.0,3,5,0,Google Ads,3
12840,2024-11-08,UK,Basic,56.35,1,9,0,Twitter,1
12841,2025-07-25,Germany,Enterprise,104.21,2,8,0,Twitter,1
12842,2021-09-05,,Enterprise,15.0,3,6,0,,4
12843,2020-07-11,CA,,30.69,3,11,0,Facebook,1
12844,2022-10-01,,basic,6.4,2,8,0,Google Ads,0
12845,2023-08-20,UK,,98.6,2,5,0,Twitter,1
12846,2020-06-22,,basic,4.83,4,11,0,Twitter,0
12847,2023-04-25,NGA,pro,23.65,5,12,0,,2
12848,2021-01-07,US,,17.62,4,12,0,Facebook,1
12849,2022-07-03,United Kingdom,,8.16,5,14,0,Referral,1
12850,2022-06-21,NGA,Free,200.01,1,13,0,Twitter,1
12851,2022-04-15,,Basic,9.64,1,12,0,Facebook,1
12852,2024-04-11,CA,Pro,101.73,1,7,0,Twitter,0
12853,2020-05-22,Germany,Free,15.33,3,10,1,Google Ads,1
12854,2020-05-16,,Pro,14.21,4,15,1,Twitter,0
12855,2024-06-09,United Kingdom,basic,12.66,2,9,0,Google Ads,1
12856,2022-05-06,USA,Pro,23.1,4,12,0,Google Ads,0
12857,2025-04-07,UK,Basic,14.89,5,11,0,,0
12858,2020-07-23,NGA,,55.59,3,9,0,LinkedIn,0
12859,2024-09-07,US,Free,204.07,2,9,0,Facebook,1
12860,2024-04-03,United States,Basic,-5.58,0,10,0,Direct,0
12861,2025-05-24,CA,pro,99.4,5,13,0,Google Ads,3
12862,2022-11-26,United States,pro,107.23,2,8,0,Twitter,1
12863,2024-11-23,Canada,pro,105.72,4,7,0,Google Ads,1
12864,2025-01-18,United States,,15.9,2,10,0,LinkedIn,1
12865,2023-10-05,,basic,-1.69,4,6,0,Google Ads,1
12866,2022-12-27,,,48.61,2,7,1,Twitter,0
12867,2025-05-21,CAN,Basic,-0.72,4,14,0,Facebook,0
12868,2021-08-23,CA,Free,-0.83,4,9,0,LinkedIn,3
12869,2024-04-21,United Kingdom,basic,17.35,4,9,1,,0
12870,2024-01-20,Canada,Pro,111.02,5,9,0,,2
12871,2025-03-29,CAN,Free,-0.39,1,12,1,Referral,2
12872,2023-02-02,Canada,,16.86,8,8,1,Facebook,0
12873,2022-05-20,United States,Free,198.66,4,10,0,Twitter,3
12874,2020-08-11,CA,Basic,8.03,4,10,0,Twitter,0
12875,2022-01-18,NGA,Basic,16.95,1,6,0,Direct,1
12876,2023-04-04,United Kingdom,Enterprise,13.97,3,8,0,Google Ads,2
12877,2022-04-08,United Kingdom,,107.81,3,14,0,Twitter,0
12878,2023-10-01,,pro,49.49,2,9,0,Twitter,0
12879,2020-03-07,CA,Pro,-2.77,2,6,0,Twitter,1
12880,2024-09-25,USA,,201.22,2,10,0,Twitter,1
12881,2024-01-03,Canada,Enterprise,-3.46,5,13,0,LinkedIn,0
12882,2022-02-27,Germany,,4.01,7,10,0,Twitter,0
12883,2024-11-05,United Kingdom,Basic,13.23,4,9,1,LinkedIn,1
12884,2023-08-04,US,pro,8.23,1,12,0,Twitter,0
12885,2022-12-15,United States,Pro,-1.47,2,8,0,Google Ads,1
12886,2024-07-18,US,,47.83,5,8,0,,0
12887,2023-07-18,UK,basic,15.2,2,8,0,,1
12888,2021-08-30,CAN,Pro,15.18,3,10,1,Facebook,1
12889,2020-06-13,,Free,204.35,6,7,0,Referral,1
12890,2023-01-13,CAN,Basic,205.7,3,7,0,,0
12891,2023-03-02,NGA,Pro,19.2,4,15,0,Facebook,0
12892,2021-07-22,CAN,Enterprise,47.1,4,13,0,Twitter,1
12893,2021-08-15,United States,pro,9.62,4,15,0,Direct,3
12894,2020-10-30,United States,pro,27.75,4,10,0,Referral,0
12895,2022-04-25,US,Pro,-2.94,5,7,0,Referral,1
12896,2021-05-26,United Kingdom,Free,17.78,1,11,0,Referral,0
12897,2024-01-24,United Kingdom,Enterprise,9.22,3,6,0,Google Ads,2
12898,2021-12-03,USA,,17.78,2,7,0,Referral,1
12899,2021-05-17,USA,,101.87,4,5,0,Direct,1
12900,2020-07-07,United States,,14.57,8,19,0,Google Ads,1
12901,2021-05-08,UK,Pro,5.45,0,9,0,Google Ads,0
12902,2022-11-23,Nigeria,,53.73,4,10,1,LinkedIn,3
12903,2021-04-23,Canada,Pro,90.45,3,15,0,Google Ads,3
12904,2025-04-18,UK,pro,12.68,2,9,0,Referral,1
12905,2023-11-27,,Basic,46.67,3,3,0,Twitter,2
12906,2020-10-12,US,,53.7,1,16,0,,2
12907,2024-01-26,United Kingdom,Enterprise,14.52,4,11,0,Direct,1
12908,2023-10-31,CA,Free,17.94,6,11,0,,0
12909,2024-05-31,NGA,pro,24.06,1,6,0,Google Ads,1
12910,2022-10-16,,basic,20.08,3,12,0,Direct,0
12911,2021-11-14,USA,Free,20.25,4,6,0,LinkedIn,0
12912,2024-09-06,United States,Free,-2.05,2,18,0,Direct,2
12913,2023-10-28,US,Pro,26.56,2,7,0,,2
12914,2021-10-29,Nigeria,pro,-0.65,4,14,0,LinkedIn,1
12915,2023-07-11,United Kingdom,basic,2.91,2,4,0,Google Ads,1
12916,2020-11-18,United States,Enterprise,45.89,3,9,0,LinkedIn,0
12917,2022-10-09,United Kingdom,Free,21.28,1,10,0,Facebook,0
12918,2021-06-14,United Kingdom,Basic,3.91,2,7,0,Direct,0
12919,2022-05-28,United States,Enterprise,25.81,1,8,0,Facebook,0
12920,2021-04-15,UK,Free,1.14,3,11,0,LinkedIn,0
12921,2024-12-24,Germany,,94.14,4,14,0,LinkedIn,1
12922,2024-10-20,CAN,basic,46.85,5,16,0,Twitter,0
12923,2022-08-17,United Kingdom,Basic,23.13,2,12,0,Direct,0
12924,2020-09-15,USA,,13.05,6,11,0,Direct,2
12925,2021-03-07,Canada,Pro,24.76,1,5,0,Facebook,0
12926,2021-05-14,USA,,23.56,1,10,0,Twitter,1
12927,2024-09-29,United States,,7.67,3,8,0,LinkedIn,0
12928,2020-05-29,NGA,,28.16,3,9,0,Google Ads,0
12929,2021-11-08,Germany,Pro,10.08,5,9,0,Twitter,1
12930,2021-04-07,Canada,pro,99.69,1,3,0,,2
12931,2025-04-14,US,Pro,16.75,2,8,0,Referral,0
12932,2023-08-24,US,,8.89,4,11,0,Referral,1
12933,2023-12-27,USA,,-0.51,3,12,0,,0
12934,2022-05-20,USA,basic,11.08,5,8,0,Twitter,1
12935,2020-08-30,Germany,Pro,95.64,2,7,1,Direct,2
12936,2023-03-24,USA,Free,22.64,2,9,0,Referral,1
12937,2020-01-10,CA,Pro,14.14,4,14,0,,1
12938,2025-05-22,NGA,Pro,11.16,3,10,0,,1
12939,2025-03-13,United States,pro,9.03,5,8,0,Twitter,0
12940,2024-05-06,US,Pro,42.69,2,12,0,Referral,2
12941,2022-05-21,,,19.59,2,13,0,Google Ads,0
12942,2023-02-07,Canada,Pro,18.45,2,9,0,Google Ads,3
12943,2020-05-09,US,Free,10.41,1,4,0,Google Ads,0
12944,2022-06-19,United Kingdom,Free,46.99,2,10,0,,2
12945,2020-01-11,CAN,Pro,49.74,3,9,1,Google Ads,4
12946,2023-08-05,,Free,54.15,1,9,0,,1
12947,2024-11-29,CAN,pro,15.23,4,5,0,Direct,0
12948,2020-08-06,,,-4.54,3,7,0,Facebook,2
12949,2024-12-16,Canada,,-3.79,3,11,0,Referral,2
12950,2024-02-10,UK,Enterprise,200.22,2,8,0,Facebook,2
12951,2022-07-19,Nigeria,Basic,26.23,2,16,0,Google Ads,5
12952,2020-09-05,Nigeria,Basic,47.67,2,9,0,,0
12953,2024-02-05,United Kingdom,Basic,100.89,3,8,0,Facebook,1
12954,2021-07-20,NGA,Enterprise,8.72,4,16,0,Google Ads,1
12955,2023-11-22,CAN,Enterprise,8.39,7,14,0,Facebook,2
12956,2023-01-11,NGA,Basic,15.09,2,11,0,Google Ads,1
12957,2021-06-07,UK,,-9.32,5,15,0,Google Ads,1
12958,2022-07-09,USA,Pro,12.3,1,5,0,LinkedIn,1
12959,2022-04-13,Canada,Enterprise,25.9,5,7,0,Referral,1
12960,2020-03-15,United States,,48.65,4,8,0,LinkedIn,3
12961,2025-06-08,CAN,,-4.35,1,10,0,Facebook,1
12962,2024-06-08,USA,Pro,1.63,2,10,1,Facebook,0
12963,2021-09-21,UK,Basic,-3.97,2,7,0,LinkedIn,0
12964,2020-04-05,USA,Free,54.58,4,10,0,Facebook,3
12965,2020-08-13,Canada,,16.18,2,11,0,Facebook,0
12966,2021-10-23,,Free,15.73,4,16,0,,1
12967,2024-10-23,USA,,21.6,2,10,1,Referral,2
12968,2024-05-13,NGA,Enterprise,18.58,2,5,0,Referral,0
12969,2025-05-12,Germany,Free,18.09,5,13,1,Direct,0
12970,2022-11-17,US,Free,2.3,3,8,0,Facebook,2
12971,2021-09-07,CAN,,45.61,5,8,0,Facebook,0
12972,2020-12-31,Canada,pro,0.82,3,12,0,LinkedIn,0
12973,2021-05-14,US,Enterprise,53.47,1,4,0,Direct,1
12974,2023-11-07,Nigeria,basic,1.19,1,7,0,,1
12975,2022-06-29,United States,Free,1.11,4,5,0,Facebook,0
12976,2021-04-09,United Kingdom,Free,94.97,4,8,0,,0
12977,2023-08-05,UK,Pro,9.73,1,9,0,Direct,0
12978,2020-07-30,UK,,14.4,3,19,0,Referral,1
12979,2022-08-25,CAN,Enterprise,16.53,6,12,0,Google Ads,2
12980,2022-10-06,USA,pro,21.96,3,5,0,Twitter,2
12981,2022-10-05,NGA,Pro,19.8,4,9,0,Facebook,1
12982,2020-12-13,,,194.3,4,9,0,Google Ads,1
12983,2024-03-13,Canada,Enterprise,24.07,4,13,0,Direct,0
12984,2022-04-04,United Kingdom,pro,18.32,1,7,1,Google Ads,0
12985,2022-08-28,Germany,basic,24.66,3,8,0,Referral,1
12986,2021-02-06,USA,pro,23.11,3,7,0,Google Ads,2
