signup_date,country,plan_type,monthly_revenue,active_users,logins_last_30_days,churned,referral_source,support_tickets,year,month,day
2022-07-20,United states,Basic,50,3,11,Yes,Google Ads,2,2022,Jul,20
2023-01-19,Germany,Free,0,0,14,No,Facebook,1,2023,Jan,19
2025-01-13,Canada,Enterprise,500,1,7,Yes,Referral,0,2025,Jan,13
2024-04-27,Canada,Premium,100,3,14,No,Direct,0,2024,Apr,27
2021-03-18,Nigeria,Basic,50,5,8,No,LinkedIn,1,2021,Mar,18
2020-12-30,Nigeria,Basic,50,1,7,Yes,Referral,0,2020,Dec,30
2022-04-19,United states,Basic,50,0,16,No,Referral,1,2022,Apr,19
2020-07-16,United kingdom,Free,0,1,11,No,Referral,2,2020,Jul,16
2022-01-04,Nigeria,Basic,50,3,9,No,Referral,0,2022,Jan,4
2022-08-25,United states,Basic,50,5,11,No,Google Ads,1,2022,Aug,25
2024-05-04,United states,Basic,50,3,5,No,Google Ads,2,2024,May,4
2024-10-07,Canada,Premium,100,3,10,Yes,Referral,2,2024,Oct,7
2022-04-11,United states,Premium,100,3,11,Yes,Referral,1,2022,Apr,11
2021-01-25,United states,Premium,100,2,10,No,Referral,0,2021,Jan,25
2020-12-12,United kingdom,Free,0,2,12,No,Direct,0,2020,Dec,12
2023-06-10,Germany,Basic,50,2,8,Yes,Referral,1,2023,Jun,10
2020-12-19,United states,Basic,50,4,9,No,Facebook,1,2020,Dec,19
2023-07-22,United kingdom,Basic,50,3,8,No,Twitter,1,2023,Jul,22
2022-07-27,United kingdom,Basic,50,2,6,No,Referral,1,2022,Jul,27
2020-07-26,United states,Premium,100,4,10,No,Google Ads,1,2020,Jul,26
2023-06-27,Nigeria,Basic,50,1,14,No,Facebook,0,2023,Jun,27
2025-07-11,Germany,Premium,100,2,8,No,Facebook,0,2025,Jul,11
2024-11-08,United states,Premium,100,4,17,No,Facebook,0,2024,Nov,8
2022-11-24,United states,Enterprise,500,2,12,Yes,LinkedIn,1,2022,Nov,24
2020-10-20,Canada,Enterprise,500,2,10,No,Facebook,1,2020,Oct,20
2021-04-23,United kingdom,Basic,50,3,17,No,LinkedIn,0,2021,Apr,23
2022-01-27,United kingdom,Premium,100,4,16,No,LinkedIn,0,2022,Jan,27
2021-01-18,United states,Free,0,4,7,No,Referral,0,2021,Jan,18
2024-02-17,United kingdom,Basic,50,3,19,No,Direct,1,2024,Feb,17
2024-11-07,United kingdom,Basic,50,3,11,No,LinkedIn,1,2024,Nov,7
2024-02-03,United states,Premium,100,3,10,No,Facebook,1,2024,Feb,3
2021-09-05,Canada,Premium,100,4,7,No,Facebook,1,2021,Sep,5
2021-12-30,United states,Premium,100,3,8,No,Facebook,1,2021,Dec,30
2021-09-07,United states,Free,0,3,9,No,Direct,2,2021,Sep,7
2024-11-24,Canada,Free,0,3,13,No,LinkedIn,0,2024,Nov,24
2021-05-28,Nigeria,Basic,50,2,8,No,Direct,3,2021,May,28
2022-04-18,Nigeria,Basic,50,6,17,No,Direct,0,2022,Apr,18
2025-07-11,Canada,Basic,50,0,12,No,Direct,1,2025,Jul,11
2020-09-30,Canada,Basic,50,2,16,No,Direct,2,2020,Sep,30
2023-06-17,Germany,Premium,100,2,22,Yes,Google Ads,0,2023,Jun,17
2024-09-13,United states,Basic,50,2,11,No,Facebook,1,2024,Sep,13
2023-03-07,Germany,Premium,100,3,7,No,Facebook,5,2023,Mar,7
2022-11-08,Canada,Premium,100,3,9,No,Google Ads,1,2022,Nov,8
2025-04-19,Nigeria,Premium,100,1,6,No,LinkedIn,0,2025,Apr,19
2024-04-10,United states,Basic,50,2,8,No,LinkedIn,1,2024,Apr,10
2021-06-15,United states,Premium,100,4,14,Yes,Direct,2,2021,Jun,15
2021-03-18,United kingdom,Premium,100,3,12,No,Referral,0,2021,Mar,18
2021-09-04,United kingdom,Premium,100,3,10,No,Referral,0,2021,Sep,4
2024-07-20,Canada,Premium,100,4,9,No,LinkedIn,0,2024,Jul,20
2023-03-25,Canada,Premium,100,3,7,Yes,Google Ads,1,2023,Mar,25
2020-02-02,United states,Premium,100,4,9,No,Facebook,0,2020,Feb,2
2023-10-15,Nigeria,Premium,100,2,10,No,Facebook,0,2023,Oct,15
2021-07-03,United kingdom,Premium,100,2,15,No,LinkedIn,0,2021,Jul,3
2024-06-26,United states,Premium,100,4,12,No,LinkedIn,0,2024,Jun,26
2024-04-03,United states,Premium,100,3,15,No,LinkedIn,1,2024,Apr,3
2020-06-20,United kingdom,Basic,50,5,8,No,Google Ads,0,2020,Jun,20
2025-06-22,Canada,Basic,50,8,13,No,Google Ads,0,2025,Jun,22
2022-12-15,Germany,Premium,100,3,9,No,Facebook,0,2022,Dec,15
2025-04-02,United states,Premium,100,4,10,Yes,Facebook,1,2025,Apr,2
2022-02-14,Canada,Premium,100,3,16,Yes,LinkedIn,0,2022,Feb,14
2021-08-16,United kingdom,Enterprise,500,4,11,No,LinkedIn,1,2021,Aug,16
2021-08-15,United states,Premium,100,1,15,No,LinkedIn,1,2021,Aug,15
2025-03-29,Canada,Premium,100,1,12,No,Twitter,1,2025,Mar,29
2020-02-02,United kingdom,Premium,100,1,10,Yes,LinkedIn,3,2020,Feb,2
2021-07-11,Germany,Basic,50,2,14,No,LinkedIn,1,2021,Jul,11
2024-08-27,United states,Basic,50,1,14,No,Facebook,1,2024,Aug,27
2020-07-05,United states,Basic,50,3,8,No,Referral,2,2020,Jul,5
2024-10-04,United kingdom,Basic,50,8,10,No,Referral,0,2024,Oct,4
2021-12-25,United kingdom,Basic,50,3,8,No,Referral,1,2021,Dec,25
2020-08-31,United kingdom,Free,0,0,10,No,LinkedIn,0,2020,Aug,31
2022-01-07,Germany,Premium,100,5,11,No,LinkedIn,0,2022,Jan,7
2021-11-10,United kingdom,Free,0,5,6,Yes,Direct,0,2021,Nov,10
2023-10-15,Nigeria,Basic,50,1,11,No,Direct,0,2023,Oct,15
2021-04-30,United kingdom,Premium,100,4,12,No,Direct,1,2021,Apr,30
2021-08-18,United kingdom,Premium,100,1,8,No,Direct,1,2021,Aug,18
2025-05-22,Canada,Premium,100,1,10,No,Direct,1,2025,May,22
2022-02-23,Germany,Premium,100,4,14,No,Direct,1,2022,Feb,23
2025-01-08,United states,Enterprise,500,1,7,No,Facebook,2,2025,Jan,8
2024-07-14,Canada,Basic,50,4,9,No,Facebook,0,2024,Jul,14
2023-08-06,United kingdom,Basic,50,4,10,Yes,Facebook,2,2023,Aug,6
2023-05-04,Canada,Basic,50,3,16,No,Referral,0,2023,May,4
2021-07-10,Nigeria,Premium,100,2,12,No,Referral,0,2021,Jul,10
2024-05-26,United states,Basic,50,1,7,No,Twitter,0,2024,May,26
2020-07-04,United states,Enterprise,500,3,8,No,LinkedIn,3,2020,Jul,4
2025-01-09,United states,Premium,100,2,6,Yes,LinkedIn,0,2025,Jan,9
2024-10-26,United states,Premium,100,2,11,No,LinkedIn,3,2024,Oct,26
2021-04-16,Nigeria,Basic,50,4,5,No,LinkedIn,0,2021,Apr,16
2022-04-08,United states,Enterprise,500,1,5,Yes,Google Ads,1,2022,Apr,8
2024-03-25,Canada,Premium,100,3,11,No,Twitter,0,2024,Mar,25
2024-04-07,Canada,Premium,100,1,14,No,Direct,1,2024,Apr,7
2022-07-06,Nigeria,Premium,100,2,7,No,LinkedIn,0,2022,Jul,6
2023-11-10,United states,Free,0,3,11,No,Facebook,0,2023,Nov,10
2021-11-11,United states,Free,0,5,6,No,Direct,1,2021,Nov,11
2022-10-09,Nigeria,Premium,100,3,11,Yes,Direct,1,2022,Oct,9
2022-04-27,United kingdom,Basic,50,4,6,No,Referral,0,2022,Apr,27
2021-06-20,United states,Free,0,2,10,No,Google Ads,1,2021,Jun,20
2023-11-11,Canada,Free,0,5,18,No,Referral,0,2023,Nov,11
2020-04-23,Canada,Enterprise,500,6,13,No,Referral,1,2020,Apr,23
2025-01-03,United states,Free,0,4,11,No,Referral,4,2025,Jan,3
2020-02-04,United states,Basic,50,3,12,No,Facebook,2,2020,Feb,4
2023-06-05,Nigeria,Basic,50,3,9,No,Twitter,0,2023,Jun,5
2024-07-17,Nigeria,Enterprise,500,3,10,No,Twitter,1,2024,Jul,17
2021-09-26,Nigeria,Enterprise,500,3,8,No,Twitter,1,2021,Sep,26
2021-10-06,United states,Basic,50,3,12,No,Google Ads,1,2021,Oct,6
2023-06-21,United states,Premium,100,3,10,No,Facebook,1,2023,Jun,21
2020-03-14,United states,Premium,100,4,11,No,Facebook,3,2020,Mar,14
2025-03-06,United states,Basic,50,2,7,No,Twitter,1,2025,Mar,6
2025-03-23,Canada,Enterprise,500,4,9,No,Google Ads,1,2025,Mar,23
2023-07-02,Nigeria,Enterprise,500,2,9,No,Google Ads,0,2023,Jul,2
2021-07-23,Nigeria,Enterprise,500,1,9,No,Referral,1,2021,Jul,23
2025-02-09,United states,Basic,50,2,13,No,Twitter,0,2025,Feb,9
2024-01-18,Nigeria,Basic,50,2,12,Yes,Google Ads,0,2024,Jan,18
2022-03-01,United kingdom,Basic,50,2,16,No,Twitter,0,2022,Mar,1
2023-12-28,United states,Free,0,3,14,No,LinkedIn,1,2023,Dec,28
2023-10-05,United kingdom,Free,0,4,14,No,LinkedIn,1,2023,Oct,5
2024-04-06,United states,Premium,100,1,10,No,LinkedIn,0,2024,Apr,6
2023-05-12,United states,Basic,50,6,7,No,Direct,0,2023,May,12
2024-10-24,United kingdom,Premium,100,3,14,No,Direct,0,2024,Oct,24
2022-10-27,United states,Basic,50,4,8,No,Facebook,2,2022,Oct,27
2025-07-27,Canada,Basic,50,4,10,No,Facebook,3,2025,Jul,27
2023-03-23,United kingdom,Basic,50,4,13,Yes,LinkedIn,1,2023,Mar,23
2025-03-31,United states,Basic,50,3,7,No,Facebook,1,2025,Mar,31
2025-06-16,United states,Enterprise,500,2,6,No,LinkedIn,2,2025,Jun,16
2024-11-30,Canada,Basic,50,2,8,No,Google Ads,0,2024,Nov,30
2024-09-11,United states,Basic,50,0,4,Yes,Referral,1,2024,Sep,11
2023-08-12,United states,Premium,100,1,10,No,Twitter,0,2023,Aug,12
2025-04-18,United states,Premium,100,0,8,No,Twitter,1,2025,Apr,18
2024-05-21,Canada,Basic,50,3,17,Yes,Direct,0,2024,May,21
2024-06-08,Canada,Basic,50,3,17,No,Direct,0,2024,Jun,8
2022-05-24,Germany,Premium,100,2,10,No,Direct,0,2022,May,24
2021-01-17,Nigeria,Free,0,3,15,No,Direct,2,2021,Jan,17
2020-12-26,Canada,Enterprise,500,6,14,No,Referral,2,2020,Dec,26
2021-01-10,United states,Basic,50,1,14,No,Referral,0,2021,Jan,10
2024-02-22,United states,Premium,100,4,9,No,Direct,2,2024,Feb,22
2022-09-14,Nigeria,Premium,100,3,6,No,Direct,1,2022,Sep,14
2021-02-27,Canada,Basic,50,2,8,No,Referral,5,2021,Feb,27
2022-03-03,Canada,Premium,100,3,4,Yes,Referral,1,2022,Mar,3
2023-12-22,United states,Basic,50,4,12,Yes,Referral,3,2023,Dec,22
2022-07-19,United states,Basic,50,5,12,No,Referral,1,2022,Jul,19
2022-05-22,Nigeria,Enterprise,500,4,9,Yes,LinkedIn,0,2022,May,22
2023-08-28,United states,Premium,100,1,14,No,LinkedIn,0,2023,Aug,28
2025-05-12,Canada,Enterprise,500,1,8,No,Direct,0,2025,May,12
2021-07-22,Nigeria,Basic,50,2,8,No,Referral,0,2021,Jul,22
2020-08-16,Nigeria,Basic,50,4,8,No,Facebook,1,2020,Aug,16
2021-01-06,United states,Basic,50,3,10,No,Google Ads,3,2021,Jan,6
2020-01-17,Canada,Enterprise,500,2,6,No,Google Ads,0,2020,Jan,17
2025-02-22,Nigeria,Premium,100,4,6,No,LinkedIn,0,2025,Feb,22
2021-09-29,Canada,Premium,100,3,11,No,Twitter,1,2021,Sep,29
2022-02-19,Canada,Free,0,1,5,No,LinkedIn,0,2022,Feb,19
2021-02-10,United states,Basic,50,4,8,Yes,Direct,1,2021,Feb,10
2024-04-09,Canada,Basic,50,1,9,No,Twitter,1,2024,Apr,9
2021-12-03,United states,Free,0,1,12,No,Twitter,1,2021,Dec,3
2022-05-16,Nigeria,Free,0,2,8,No,Twitter,2,2022,May,16
2024-12-12,Canada,Basic,50,2,7,No,LinkedIn,0,2024,Dec,12
2020-07-11,United states,Basic,50,2,9,No,Direct,2,2020,Jul,11
2025-04-17,United kingdom,Free,0,2,10,No,LinkedIn,0,2025,Apr,17
2025-06-20,United states,Free,0,6,5,No,Referral,1,2025,Jun,20
2024-11-09,Canada,Basic,50,5,18,No,Twitter,0,2024,Nov,9
2020-09-09,United states,Free,0,3,13,No,Google Ads,2,2020,Sep,9
2022-04-22,Nigeria,Basic,50,2,8,No,Facebook,2,2022,Apr,22
2022-02-14,United kingdom,Basic,50,1,17,No,Referral,2,2022,Feb,14
2020-07-30,Nigeria,Premium,100,6,10,No,Direct,1,2020,Jul,30
2023-10-17,Germany,Premium,100,4,18,No,Referral,0,2023,Oct,17
2022-07-29,United kingdom,Enterprise,500,4,11,No,Referral,0,2022,Jul,29
2022-10-20,United states,Enterprise,500,5,7,No,Facebook,0,2022,Oct,20
2024-07-16,Nigeria,Enterprise,500,4,4,No,Facebook,0,2024,Jul,16
2022-12-07,United states,Premium,100,3,7,No,Twitter,0,2022,Dec,7
2025-07-29,United states,Basic,50,4,10,No,Direct,2,2025,Jul,29
2020-10-20,Canada,Basic,50,2,11,Yes,Facebook,2,2020,Oct,20
2021-12-29,United states,Free,0,2,10,No,Twitter,1,2021,Dec,29
2021-01-31,Canada,Enterprise,500,1,6,No,Direct,5,2021,Jan,31
2021-01-01,Canada,Basic,50,3,11,No,Direct,1,2021,Jan,1
2022-01-22,United states,Premium,100,3,12,No,LinkedIn,0,2022,Jan,22
2021-01-15,United states,Free,0,3,10,No,Google Ads,0,2021,Jan,15
2020-05-20,Germany,Premium,100,4,4,Yes,Google Ads,1,2020,May,20
2022-10-05,United states,Premium,100,0,14,No,LinkedIn,1,2022,Oct,5
2024-04-29,Canada,Premium,100,4,15,No,Twitter,1,2024,Apr,29
2020-12-26,Nigeria,Premium,100,1,9,No,Twitter,3,2020,Dec,26
2024-04-01,United states,Premium,100,7,13,No,Twitter,0,2024,Apr,1
2023-06-28,United kingdom,Premium,100,3,5,No,Twitter,0,2023,Jun,28
2024-08-03,Germany,Premium,100,3,10,No,Direct,1,2024,Aug,3
2020-03-27,Germany,Free,0,2,9,No,Facebook,0,2020,Mar,27
2023-01-24,Canada,Free,0,3,9,No,Facebook,1,2023,Jan,24
2023-04-03,United kingdom,Free,0,3,11,No,Facebook,0,2023,Apr,3
2023-01-25,United states,Free,0,5,16,Yes,LinkedIn,0,2023,Jan,25
2022-12-14,United states,Basic,50,6,6,Yes,LinkedIn,0,2022,Dec,14
2022-09-05,Canada,Basic,50,1,6,No,Facebook,1,2022,Sep,5
2025-03-18,United states,Premium,100,5,10,No,Google Ads,0,2025,Mar,18
2024-05-17,Canada,Free,0,2,9,No,LinkedIn,0,2024,May,17
2022-09-15,United states,Free,0,5,10,No,Direct,1,2022,Sep,15
2020-12-15,United states,Enterprise,500,2,8,No,Twitter,0,2020,Dec,15
2022-11-05,United states,Free,0,5,13,No,Referral,2,2022,Nov,5
2024-08-19,United states,Free,0,4,10,No,Referral,1,2024,Aug,19
2021-11-03,Germany,Enterprise,500,5,6,Yes,Referral,1,2021,Nov,3
2025-06-24,United states,Enterprise,500,5,10,No,Referral,0,2025,Jun,24
2020-06-11,Canada,Enterprise,500,5,4,No,Referral,1,2020,Jun,11
2020-05-07,United states,Free,0,6,7,No,Referral,3,2020,May,7
2024-05-01,Germany,Enterprise,500,2,8,No,Referral,1,2024,May,1
2022-08-08,Nigeria,Free,0,3,6,No,Direct,0,2022,Aug,8
2023-05-23,Nigeria,Free,0,2,9,No,Google Ads,1,2023,May,23
2022-10-10,Nigeria,Free,0,2,14,No,Referral,0,2022,Oct,10
2020-05-19,Canada,Enterprise,500,1,9,No,Google Ads,0,2020,May,19
2020-05-03,Canada,Basic,50,3,11,No,Twitter,0,2020,May,3
2021-06-12,Nigeria,Basic,50,4,8,No,Google Ads,2,2021,Jun,12
2023-04-26,Canada,Enterprise,500,3,4,Yes,Google Ads,2,2023,Apr,26
2024-05-08,United states,Premium,100,2,9,No,Direct,2,2024,May,8
2021-11-17,United states,Premium,100,3,11,No,Referral,1,2021,Nov,17
2022-11-28,United states,Premium,100,3,14,No,Google Ads,2,2022,Nov,28
2022-01-16,Nigeria,Enterprise,500,6,7,No,Direct,2,2022,Jan,16
2023-09-17,United states,Premium,100,1,8,No,Direct,1,2023,Sep,17
2021-05-07,Canada,Enterprise,500,4,6,No,Facebook,0,2021,May,7
2025-01-28,Canada,Basic,50,3,13,No,Facebook,1,2025,Jan,28
2023-02-07,Germany,Basic,50,4,8,No,Facebook,0,2023,Feb,7
2020-11-28,Canada,Premium,100,3,7,No,Referral,1,2020,Nov,28
2025-06-01,Canada,Premium,100,5,13,Yes,Direct,0,2025,Jun,1
2025-04-12,Nigeria,Basic,50,1,15,No,Direct,0,2025,Apr,12
2024-08-11,United kingdom,Premium,100,3,17,No,Direct,1,2024,Aug,11
2024-11-11,United states,Premium,100,1,11,No,Direct,2,2024,Nov,11
2021-06-19,Canada,Basic,50,3,10,Yes,Twitter,1,2021,Jun,19
2020-03-26,United states,Premium,100,3,8,No,Twitter,0,2020,Mar,26
2024-08-11,Canada,Basic,50,1,8,No,LinkedIn,0,2024,Aug,11
2025-04-01,Canada,Enterprise,500,1,6,No,LinkedIn,0,2025,Apr,1
2024-03-08,Nigeria,Premium,100,7,9,No,Twitter,0,2024,Mar,8
2020-11-20,United kingdom,Premium,100,2,7,No,Twitter,0,2020,Nov,20
2021-07-24,United states,Basic,50,1,12,Yes,Facebook,1,2021,Jul,24
2024-08-22,Nigeria,Premium,100,8,6,No,Direct,0,2024,Aug,22
2023-10-01,Canada,Free,0,1,14,No,Twitter,2,2023,Oct,1
2022-06-01,Canada,Enterprise,500,0,10,No,Facebook,2,2022,Jun,1
2021-07-23,United states,Enterprise,500,0,12,No,Twitter,1,2021,Jul,23
2023-12-04,Nigeria,Enterprise,500,3,9,Yes,LinkedIn,2,2023,Dec,4
2020-07-29,Canada,Premium,100,2,16,No,Facebook,0,2020,Jul,29
2020-03-03,Canada,Basic,50,1,13,No,Google Ads,1,2020,Mar,3
2020-11-30,United states,Basic,50,3,11,No,Facebook,3,2020,Nov,30
2023-11-07,United states,Free,0,4,10,No,Facebook,0,2023,Nov,7
2022-07-22,United kingdom,Premium,100,1,12,No,Facebook,0,2022,Jul,22
2021-05-04,United kingdom,Free,0,7,10,No,Facebook,0,2021,May,4
2021-12-24,United states,Premium,100,2,11,No,Facebook,1,2021,Dec,24
2024-02-01,Canada,Premium,100,1,8,No,Twitter,1,2024,Feb,1
2020-02-09,United states,Free,0,4,9,No,Facebook,1,2020,Feb,9
2020-11-10,United states,Premium,100,1,8,No,Referral,1,2020,Nov,10
2022-07-13,United kingdom,Premium,100,3,12,No,Direct,0,2022,Jul,13
2022-01-16,United states,Basic,50,1,9,No,Referral,1,2022,Jan,16
2023-10-24,Nigeria,Basic,50,2,9,Yes,Facebook,2,2023,Oct,24
2024-07-08,Canada,Enterprise,500,4,8,No,Facebook,1,2024,Jul,8
2025-01-03,United kingdom,Enterprise,500,3,9,No,Direct,2,2025,Jan,3
2025-07-08,Canada,Basic,50,2,13,No,Referral,0,2025,Jul,8
2025-04-29,United kingdom,Basic,50,0,7,Yes,LinkedIn,1,2025,Apr,29
2024-04-29,United states,Basic,50,4,11,No,LinkedIn,0,2024,Apr,29
2022-07-01,United kingdom,Premium,100,5,10,No,Direct,2,2022,Jul,1
2025-04-20,United kingdom,Basic,50,0,15,No,Twitter,1,2025,Apr,20
2021-07-13,Nigeria,Basic,50,3,14,No,Twitter,0,2021,Jul,13
2021-12-22,Germany,Basic,50,2,7,No,Referral,1,2021,Dec,22
2020-04-16,United states,Enterprise,500,5,9,No,Direct,2,2020,Apr,16
2021-08-02,United states,Enterprise,500,2,15,No,Referral,0,2021,Aug,2
2021-03-21,United kingdom,Basic,50,2,13,Yes,Facebook,0,2021,Mar,21
2020-01-30,Germany,Premium,100,4,10,No,Twitter,0,2020,Jan,30
2024-12-18,United states,Basic,50,3,15,No,Referral,1,2024,Dec,18
2022-08-04,Germany,Premium,100,6,9,No,Facebook,2,2022,Aug,4
2023-12-04,United states,Basic,50,0,8,Yes,Referral,2,2023,Dec,4
2024-05-27,United states,Basic,50,3,15,No,LinkedIn,3,2024,May,27
2025-03-27,United states,Basic,50,4,11,Yes,Google Ads,2,2025,Mar,27
2021-03-06,Canada,Basic,50,1,9,No,Google Ads,0,2021,Mar,6
2021-10-08,Canada,Basic,50,4,7,No,Google Ads,1,2021,Oct,8
2024-06-16,United states,Basic,50,2,7,No,Google Ads,0,2024,Jun,16
2021-02-10,United kingdom,Free,0,4,11,No,LinkedIn,2,2021,Feb,10
2022-01-30,United kingdom,Free,0,3,7,No,Facebook,0,2022,Jan,30
2020-09-19,United states,Premium,100,4,9,No,Twitter,1,2020,Sep,19
2021-01-19,Canada,Premium,100,4,10,No,Direct,1,2021,Jan,19
2020-09-06,United states,Basic,50,2,15,No,Google Ads,1,2020,Sep,6
2020-10-08,Canada,Basic,50,6,10,No,Facebook,0,2020,Oct,8
2021-04-24,Nigeria,Basic,50,3,8,Yes,Google Ads,2,2021,Apr,24
2020-08-24,United kingdom,Premium,100,6,8,Yes,LinkedIn,0,2020,Aug,24
2021-07-21,United states,Enterprise,500,0,7,No,LinkedIn,1,2021,Jul,21
2024-05-18,Canada,Free,0,8,10,No,Facebook,0,2024,May,18
2023-06-02,United states,Basic,50,2,10,No,LinkedIn,3,2023,Jun,2
2020-01-13,United states,Basic,50,5,13,No,LinkedIn,2,2020,Jan,13
2025-01-18,Canada,Basic,50,5,9,Yes,Google Ads,1,2025,Jan,18
2024-05-31,Nigeria,Basic,50,4,9,No,LinkedIn,0,2024,May,31
2025-01-19,United states,Premium,100,2,15,No,Twitter,1,2025,Jan,19
2020-10-06,United states,Premium,100,4,12,No,Twitter,1,2020,Oct,6
2022-06-11,United states,Basic,50,3,10,No,Google Ads,0,2022,Jun,11
2023-01-17,United states,Basic,50,1,7,No,Direct,1,2023,Jan,17
2025-02-05,Nigeria,Basic,50,5,14,Yes,Direct,0,2025,Feb,5
2020-10-14,Canada,Basic,50,6,15,No,Facebook,1,2020,Oct,14
2021-08-23,Germany,Basic,50,4,9,No,Referral,2,2021,Aug,23
2020-01-12,United kingdom,Basic,50,9,9,Yes,Referral,0,2020,Jan,12
2020-07-10,United states,Premium,100,4,12,Yes,LinkedIn,3,2020,Jul,10
2022-12-25,Germany,Free,0,4,10,No,Referral,1,2022,Dec,25
2023-05-25,Nigeria,Premium,100,2,8,No,Referral,1,2023,May,25
2020-07-05,United states,Enterprise,500,2,15,No,Twitter,1,2020,Jul,5
2025-06-09,United states,Enterprise,500,4,7,No,Twitter,1,2025,Jun,9
2020-06-01,Canada,Premium,100,2,6,No,Referral,4,2020,Jun,1
2025-05-26,Canada,Enterprise,500,2,17,No,Facebook,4,2025,May,26
2023-10-12,Germany,Enterprise,500,2,11,Yes,Google Ads,3,2023,Oct,12
2024-10-30,Canada,Basic,50,5,7,No,LinkedIn,1,2024,Oct,30
2021-06-13,United kingdom,Basic,50,4,14,No,LinkedIn,0,2021,Jun,13
2022-03-07,United kingdom,Enterprise,500,4,14,No,Direct,2,2022,Mar,7
2025-05-18,United states,Premium,100,1,11,No,LinkedIn,0,2025,May,18
2021-05-04,Nigeria,Basic,50,1,10,No,Direct,2,2021,May,4
2024-01-07,Nigeria,Basic,50,6,7,No,Direct,0,2024,Jan,7
2024-08-14,United states,Basic,50,3,10,No,Direct,2,2024,Aug,14
2023-10-28,United kingdom,Basic,50,2,12,No,Direct,0,2023,Oct,28
2023-06-22,United kingdom,Enterprise,500,1,7,No,Referral,3,2023,Jun,22
2020-11-20,Nigeria,Enterprise,500,2,15,No,LinkedIn,1,2020,Nov,20
2021-07-09,United states,Basic,50,4,13,No,LinkedIn,0,2021,Jul,9
2020-06-22,United states,Basic,50,1,13,Yes,Google Ads,1,2020,Jun,22
2020-12-16,United kingdom,Enterprise,500,5,17,No,Twitter,0,2020,Dec,16
2021-08-17,Canada,Basic,50,4,6,No,Referral,0,2021,Aug,17
2023-10-19,Nigeria,Premium,100,3,14,No,LinkedIn,0,2023,Oct,19
2021-09-06,Canada,Premium,100,5,8,No,LinkedIn,2,2021,Sep,6
2023-06-20,Canada,Premium,100,7,10,Yes,LinkedIn,1,2023,Jun,20
2021-10-11,Germany,Basic,50,4,8,No,LinkedIn,0,2021,Oct,11
2024-07-31,Canada,Premium,100,3,8,No,Direct,2,2024,Jul,31
2021-09-01,Germany,Enterprise,500,1,8,Yes,Twitter,0,2021,Sep,1
2020-01-23,Nigeria,Premium,100,2,8,No,Twitter,0,2020,Jan,23
2022-10-15,United states,Basic,50,3,13,No,Twitter,1,2022,Oct,15
2021-06-26,United kingdom,Free,0,2,14,No,Facebook,0,2021,Jun,26
2025-01-10,Canada,Free,0,4,9,No,Facebook,1,2025,Jan,10
2022-12-31,Germany,Enterprise,500,5,16,No,Facebook,2,2022,Dec,31
2022-02-24,United states,Premium,100,3,12,No,LinkedIn,2,2022,Feb,24
2025-05-30,United states,Premium,100,3,13,No,LinkedIn,0,2025,May,30
2023-10-02,Germany,Premium,100,2,10,No,Referral,1,2023,Oct,2
2025-04-15,Canada,Premium,100,2,7,No,LinkedIn,0,2025,Apr,15
2021-12-16,Nigeria,Premium,100,3,6,No,LinkedIn,0,2021,Dec,16
2025-01-15,Germany,Basic,50,1,8,Yes,Twitter,0,2025,Jan,15
2024-07-22,Canada,Free,0,1,15,No,Facebook,0,2024,Jul,22
2021-08-21,Germany,Free,0,2,12,No,Direct,1,2021,Aug,21
2023-10-26,Canada,Basic,50,2,9,Yes,Direct,0,2023,Oct,26
2021-10-24,United states,Basic,50,4,8,Yes,Facebook,0,2021,Oct,24
2021-01-05,United states,Premium,100,3,9,No,Referral,1,2021,Jan,5
2023-10-11,Nigeria,Enterprise,500,6,12,No,Facebook,2,2023,Oct,11
2022-01-06,Canada,Premium,100,3,6,No,LinkedIn,3,2022,Jan,6
2021-12-14,Germany,Free,0,1,11,No,Direct,2,2021,Dec,14
2020-08-25,Nigeria,Premium,100,2,11,No,Direct,1,2020,Aug,25
2022-08-08,United states,Premium,100,4,11,No,Twitter,0,2022,Aug,8
2023-01-17,United kingdom,Enterprise,500,2,13,No,Google Ads,0,2023,Jan,17
2024-08-06,Nigeria,Enterprise,500,4,7,No,LinkedIn,0,2024,Aug,6
2023-11-03,United states,Premium,100,2,8,No,Google Ads,0,2023,Nov,3
2020-06-01,United states,Basic,50,5,7,No,Facebook,0,2020,Jun,1
2021-02-04,United states,Premium,100,1,9,No,Google Ads,1,2021,Feb,4
2020-01-23,United kingdom,Premium,100,3,12,No,Google Ads,2,2020,Jan,23
2025-07-11,United states,Basic,50,4,7,No,LinkedIn,0,2025,Jul,11
2024-02-24,Canada,Basic,50,3,5,Yes,Referral,0,2024,Feb,24
2024-12-15,Canada,Premium,100,0,9,No,Referral,0,2024,Dec,15
2020-10-01,Canada,Free,0,5,8,Yes,Twitter,0,2020,Oct,1
2023-09-15,United states,Basic,50,2,4,No,Google Ads,0,2023,Sep,15
2020-09-29,Nigeria,Premium,100,2,6,No,Twitter,1,2020,Sep,29
2024-05-16,United kingdom,Free,0,3,15,No,Twitter,2,2024,May,16
2022-10-02,Canada,Free,0,4,8,No,Twitter,1,2022,Oct,2
2023-07-30,Canada,Premium,100,4,7,No,Twitter,1,2023,Jul,30
2021-08-01,United states,Premium,100,3,10,No,Direct,0,2021,Aug,1
